cfga,cfgm,dfga,dfgm,dist,drbc,ftast,game_id,opponent_id,orbc,pass,period,sast,season,spd,tchs,team_id,ufga,ufgm,team
42,27,0,0,9.99,58,0,21700118,1610612757,13,127,f,2,2017,0,127,1610612747,37,16,Lakers
39,22,0,0,9.99,67,2,21700130,1610612751,34,127,f,2,2017,0,127,1610612747,55,26,Lakers
42,21,0,0,9.99,62,2,21700145,1610612763,31,127,f,2,2017,0,127,1610612747,43,19,Lakers
41,20,0,0,9.99,80,0,21700161,1610612738,26,127,f,3,2017,0,127,1610612747,43,16,Lakers
36,15,23,17,9.99,50,5,21700164,1610612764,38,127,f,1,2017,0,127,1610612747,50,16,Lakers
31,15,25,17,9.99,59,7,21700182,1610612749,25,127,f,2,2017,0,127,1610612747,43,16,Lakers
40,17,22,15,9.99,67,1,21700196,1610612756,30,127,f,0,2017,0,127,1610612747,50,21,Lakers
62,27,26,22,9.99,58,3,21700214,1610612755,44,127,f,0,2017,0,127,1610612747,47,15,Lakers
48,24,20,11,9.99,63,2,21700227,1610612756,26,127,f,2,2017,0,127,1610612747,43,21,Lakers
49,30,32,16,9.99,51,1,21700240,1610612743,39,127,f,0,2017,0,127,1610612747,51,23,Lakers
36,17,17,10,9.99,70,4,21700252,1610612741,27,127,f,4,2017,0,127,1610612747,54,19,Lakers
35,15,30,21,9.99,49,0,21700266,1610612758,21,127,f,2,2017,0,127,1610612747,43,24,Lakers
36,17,27,16,9.99,56,3,21700297,1610612746,26,127,f,3,2017,0,127,1610612747,55,27,Lakers
0,0,0,0,0,0,0,21700312,1610612744,0,0,f,0,2017,0,0,1610612747,0,0,Lakers
42,21,30,22,9.99,57,2,21700332,1610612743,33,127,f,2,2017,0,127,1610612747,44,17,Lakers
37,15,29,21,9.99,46,0,21700338,1610612745,31,127,f,3,2017,0,127,1610612747,47,17,Lakers
50,21,27,18,9.99,62,1,21700363,1610612755,45,127,f,3,2017,0,127,1610612747,46,21,Lakers
32,17,26,14,9.99,68,1,21700377,1610612766,21,127,f,1,2017,0,127,1610612747,53,26,Lakers
42,16,29,21,9.99,67,0,21700399,1610612752,40,127,f,5,2017,0,127,1610612747,60,26,Lakers
42,27,41,20,9.99,46,3,21400009,1610612750,25,127,f,7,2014,0,127,1610612763,40,16,Grizzlies
39,18,24,11,9.99,44,3,21400021,1610612754,30,127,f,5,2014,0,127,1610612763,40,17,Grizzlies
40,14,22,5,9.99,55,2,21400028,1610612766,24,127,f,4,2014,0,127,1610612763,40,15,Grizzlies
47,20,46,17,9.99,62,6,21400045,1610612740,18,127,f,9,2014,0,127,1610612763,29,11,Grizzlies
41,22,26,15,9.99,40,2,21400065,1610612756,15,127,f,11,2014,0,127,1610612763,39,18,Grizzlies
41,15,29,21,9.99,51,3,21400078,1610612760,19,127,f,7,2014,0,127,1610612763,40,19,Grizzlies
49,20,38,17,9.99,43,1,21400088,1610612749,31,127,f,3,2014,0,127,1610612763,33,9,Grizzlies
46,26,31,18,9.99,46,2,21400104,1610612747,22,127,f,10,2014,0,127,1610612763,32,15,Grizzlies
42,17,35,16,9.99,45,4,21400118,1610612758,16,127,f,6,2014,0,127,1610612763,35,22,Grizzlies
59,25,43,19,9.99,65,1,21400136,1610612765,35,127,f,3,2014,0,127,1610612763,27,7,Grizzlies
45,28,37,24,9.99,41,2,21400151,1610612745,19,127,f,9,2014,0,127,1610612763,41,18,Grizzlies
51,23,28,16,9.99,47,6,21400166,1610612761,26,127,f,3,2014,0,127,1610612763,29,12,Grizzlies
43,24,25,13,9.99,55,2,21400176,1610612738,17,127,f,9,2014,0,127,1610612763,48,24,Grizzlies
40,21,19,9,9.99,55,2,21400193,1610612746,21,127,f,7,2014,0,127,1610612763,45,21,Grizzlies
40,19,31,15,9.99,53,1,21400222,1610612747,22,127,f,7,2014,0,127,1610612763,40,17,Grizzlies
49,27,29,10,9.99,61,3,21400233,1610612757,23,127,f,6,2014,0,127,1610612763,35,18,Grizzlies
47,27,31,21,9.99,52,0,21400244,1610612758,20,127,f,7,2014,0,127,1610612763,32,11,Grizzlies
44,23,57,30,9.99,57,3,21400268,1610612745,16,127,f,4,2014,0,127,1610612763,32,16,Grizzlies
52,25,35,16,9.99,42,5,21400282,1610612759,13,127,f,6,2014,0,127,1610612763,28,12,Grizzlies
40,25,38,19,9.99,51,3,21400296,1610612748,12,127,f,9,2014,0,127,1610612763,33,18,Grizzlies
45,19,20,12,9.99,46,6,21400310,1610612742,25,127,f,6,2014,0,127,1610612763,40,22,Grizzlies
43,18,27,10,9.99,61,3,21400334,1610612766,25,127,f,7,2014,0,127,1610612763,42,21,Grizzlies
56,30,29,17,9.99,47,1,21400345,1610612755,20,127,f,11,2014,0,127,1610612763,37,15,Grizzlies
59,26,32,13,9.99,61,2,21400365,1610612744,23,127,f,5,2014,0,127,1610612763,33,16,Grizzlies
63,25,56,19,9.99,83,1,21400375,1610612759,30,127,f,4,2014,0,127,1610612763,44,23,Grizzlies
55,25,17,8,9.99,52,2,21400389,1610612741,36,127,f,2,2014,0,127,1610612763,39,12,Grizzlies
49,27,23,14,9.99,35,3,21400401,1610612739,21,127,f,5,2014,0,127,1610612763,37,12,Grizzlies
41,20,34,15,9.99,48,1,21400412,1610612762,16,127,f,7,2014,0,127,1610612763,45,18,Grizzlies
53,22,38,19,9.99,54,4,21400436,1610612745,25,127,f,12,2014,0,127,1610612763,51,21,Grizzlies
38,19,24,14,9.99,36,3,21400446,1610612748,15,127,f,6,2014,0,127,1610612763,35,15,Grizzlies
36,16,38,19,9.99,50,4,21400468,1610612759,15,127,f,11,2014,0,127,1610612763,36,19,Grizzlies
47,22,23,17,9.99,51,3,21400494,1610612747,25,127,f,7,2014,0,127,1610612763,37,19,Grizzlies
45,20,35,16,9.99,43,2,21400500,1610612743,16,127,f,3,2014,0,127,1610612763,41,17,Grizzlies
50,28,15,6,9.99,45,2,21400513,1610612752,21,127,f,8,2014,0,127,1610612763,32,15,Grizzlies
44,22,27,10,9.99,52,0,21400526,1610612737,27,127,f,8,2014,0,127,1610612763,35,13,Grizzlies
42,20,36,20,9.99,60,4,21400541,1610612740,30,127,f,3,2014,0,127,1610612763,40,16,Grizzlies
59,28,32,19,9.99,69,3,21400560,1610612756,24,127,f,9,2014,0,127,1610612763,41,20,Grizzlies
44,28,19,14,9.99,36,3,21400576,1610612751,29,127,f,6,2014,0,127,1610612763,39,11,Grizzlies
52,26,31,15,9.99,58,1,21400588,1610612753,21,127,f,1,2014,0,127,1610612763,35,14,Grizzlies
45,24,23,8,9.99,63,1,21400604,1610612757,20,127,f,4,2014,0,127,1610612763,32,15,Grizzlies
49,23,21,10,9.99,48,2,21400616,1610612742,19,127,f,9,2014,0,127,1610612763,36,13,Grizzlies
44,23,21,11,9.99,66,2,21400630,1610612761,15,127,f,6,2014,0,127,1610612763,30,11,Grizzlies
44,23,32,14,9.99,64,3,21400654,1610612755,23,127,f,9,2014,0,127,1610612763,35,14,Grizzlies
39,17,35,16,9.99,54,3,21400670,1610612753,15,127,f,10,2014,0,127,1610612763,37,19,Grizzlies
36,14,21,15,9.99,49,4,21400678,1610612742,16,127,f,6,2014,0,127,1610612763,43,28,Grizzlies
42,16,25,11,9.99,70,4,21400693,1610612743,19,127,f,5,2014,0,127,1610612763,46,23,Grizzlies
54,18,8,3,9.99,53,3,21400710,1610612760,36,127,f,6,2014,0,127,1610612763,38,16,Grizzlies
50,21,29,21,9.99,54,7,21400725,1610612756,29,127,f,4,2014,0,127,1610612763,33,15,Grizzlies
40,22,34,20,9.99,42,2,21400740,1610612762,21,127,f,11,2014,0,127,1610612763,40,16,Grizzlies
43,25,25,12,9.99,43,4,21400754,1610612750,10,127,f,6,2014,0,127,1610612763,26,11,Grizzlies
57,21,22,9,9.99,48,1,21400767,1610612737,38,127,f,5,2014,0,127,1610612763,35,15,Grizzlies
35,15,34,16,9.99,56,6,21400786,1610612751,22,127,f,10,2014,0,127,1610612763,46,21,Grizzlies
45,19,39,19,9.99,56,2,21400795,1610612760,28,127,f,6,2014,0,127,1610612763,41,13,Grizzlies
58,26,15,7,9.99,56,1,21400828,1610612757,26,127,f,2,2014,0,127,1610612763,31,16,Grizzlies
49,21,16,9,9.99,52,4,21400837,1610612746,22,127,f,7,2014,0,127,1610612763,32,12,Grizzlies
44,16,30,17,9.99,40,2,21400852,1610612758,23,127,f,6,2014,0,127,1610612763,40,18,Grizzlies
52,20,14,10,9.99,41,1,21400864,1610612746,28,127,f,6,2014,0,127,1610612763,35,13,Grizzlies
32,23,31,14,9.99,58,3,21400873,1610612750,7,127,f,8,2014,0,127,1610612763,32,15,Grizzlies
49,19,36,22,9.99,38,2,21400894,1610612762,24,127,f,2,2014,0,127,1610612763,33,14,Grizzlies
51,27,46,22,9.99,57,3,21400901,1610612745,11,127,f,7,2014,0,127,1610612763,32,15,Grizzlies
49,27,19,12,9.99,47,4,21400918,1610612747,18,127,f,7,2014,0,127,1610612763,28,7,Grizzlies
45,19,41,24,9.99,45,3,21400923,1610612740,17,127,f,7,2014,0,127,1610612763,29,13,Grizzlies
46,21,28,13,9.99,50,2,21400941,1610612741,14,127,f,3,2014,0,127,1610612763,38,21,Grizzlies
43,22,22,13,9.99,48,2,21400954,1610612738,18,127,f,6,2014,0,127,1610612763,35,15,Grizzlies
43,19,28,25,9.99,43,2,21400963,1610612764,25,127,f,3,2014,0,127,1610612763,37,12,Grizzlies
45,21,12,7,9.99,36,3,21400979,1610612749,17,127,f,7,2014,0,127,1610612763,33,16,Grizzlies
50,21,27,7,9.99,58,2,21400993,1610612743,27,127,f,3,2014,0,127,1610612763,30,12,Grizzlies
53,20,19,12,9.99,44,3,21401000,1610612765,26,127,f,8,2014,0,127,1610612763,27,15,Grizzlies
42,21,28,17,9.99,48,0,21401027,1610612742,19,127,f,7,2014,0,127,1610612763,35,20,Grizzlies
54,20,19,10,9.99,46,3,21401035,1610612757,25,127,f,7,2014,0,127,1610612763,35,17,Grizzlies
45,23,13,10,9.99,45,0,21401050,1610612752,17,127,f,5,2014,0,127,1610612763,34,18,Grizzlies
51,24,21,12,9.99,37,1,21401066,1610612739,23,127,f,5,2014,0,127,1610612763,34,13,Grizzlies
41,17,30,10,9.99,51,1,21401082,1610612744,19,127,f,6,2014,0,127,1610612763,35,17,Grizzlies
53,26,25,21,9.99,50,2,21401098,1610612759,14,127,f,2,2014,0,127,1610612763,29,10,Grizzlies
36,17,46,23,9.99,41,0,21401105,1610612758,23,127,f,8,2014,0,127,1610612763,47,21,Grizzlies
44,26,36,15,9.99,53,3,21401132,1610612760,17,127,f,5,2014,0,127,1610612763,36,12,Grizzlies
42,22,14,9,9.99,45,2,21401141,1610612764,19,127,f,4,2014,0,127,1610612763,39,12,Grizzlies
48,26,18,10,9.99,63,1,21401166,1610612740,23,127,f,8,2014,0,127,1610612763,40,19,Grizzlies
30,15,24,11,9.99,44,1,21401185,1610612762,14,127,f,3,2014,0,127,1610612763,46,21,Grizzlies
52,24,37,16,9.99,51,2,21401190,1610612746,24,127,f,6,2014,0,127,1610612763,25,10,Grizzlies
57,26,22,15,9.99,41,1,21401212,1610612744,32,127,f,5,2014,0,127,1610612763,41,15,Grizzlies
43,22,27,14,9.99,55,4,21401220,1610612754,22,127,f,3,2014,0,127,1610612763,33,14,Grizzlies
44,15,39,16,9.99,73,1,41400171,1610612757,17,127,f,4,2014,0,127,1610612763,44,24,Grizzlies
46,22,15,10,9.99,41,4,41400172,1610612757,18,127,f,5,2014,0,127,1610612763,43,16,Grizzlies
48,26,17,10,9.99,42,7,41400173,1610612757,12,127,f,3,2014,0,127,1610612763,29,10,Grizzlies
33,14,30,13,9.99,50,1,41400174,1610612757,10,127,f,5,2014,0,127,1610612763,49,22,Grizzlies
45,21,20,7,9.99,55,4,41400175,1610612757,25,127,f,5,2014,0,127,1610612763,44,16,Grizzlies
43,17,21,13,9.99,44,2,41400221,1610612744,19,127,f,9,2014,0,127,1610612763,30,16,Grizzlies
51,22,28,16,9.99,44,4,41400222,1610612744,22,127,f,5,2014,0,127,1610612763,32,15,Grizzlies
54,26,18,11,9.99,46,4,41400223,1610612744,26,127,f,4,2014,0,127,1610612763,28,11,Grizzlies
57,21,21,13,9.99,49,2,41400224,1610612744,37,127,f,7,2014,0,127,1610612763,31,12,Grizzlies
38,13,31,20,9.99,46,2,41400225,1610612744,25,127,f,6,2014,0,127,1610612763,45,20,Grizzlies
50,20,11,7,9.99,40,4,41400226,1610612744,29,127,f,9,2014,0,127,1610612763,41,14,Grizzlies
40,13,0,0,9.99,53,1,21500011,1610612739,20,127,f,5,2015,0,127,1610612763,41,15,Grizzlies
48,25,24,11,9.99,49,1,21500018,1610612754,27,127,f,7,2015,0,127,1610612763,34,16,Grizzlies
40,18,27,16,9.99,54,2,21500036,1610612751,23,127,f,8,2015,0,127,1610612763,40,16,Grizzlies
48,13,0,0,9.99,56,0,21500051,1610612744,33,127,f,6,2015,0,127,1610612763,48,13,Grizzlies
39,23,21,10,9.99,59,5,21500058,1610612758,15,127,f,6,2015,0,127,1610612763,44,17,Grizzlies
35,18,31,17,9.99,56,0,21500074,1610612757,19,127,f,5,2015,0,127,1610612763,42,19,Grizzlies
56,18,28,9,9.99,50,4,21500091,1610612762,40,127,f,5,2015,0,127,1610612763,35,12,Grizzlies
36,18,26,12,9.99,47,6,21500105,1610612746,26,127,f,8,2015,0,127,1610612763,44,17,Grizzlies
40,15,14,8,9.99,47,5,21500120,1610612744,21,127,f,3,2015,0,127,1610612763,30,9,Grizzlies
36,20,29,13,9.99,49,6,21500105,1610612746,24,127,f,9,2015,0,127,1610612763,44,15,Grizzlies
45,19,26,14,9.99,40,2,21500133,1610612757,29,127,f,4,2015,0,127,1610612763,41,17,Grizzlies
33,18,31,17,9.99,55,3,21500146,1610612750,14,127,f,3,2015,0,127,1610612763,38,22,Grizzlies
41,17,25,13,9.99,44,2,21500155,1610612760,31,127,f,4,2015,0,127,1610612763,43,20,Grizzlies
37,17,25,13,9.99,72,2,21500180,1610612745,24,127,f,9,2015,0,127,1610612763,48,19,Grizzlies
46,17,16,12,9.99,47,2,21500195,1610612759,20,127,f,4,2015,0,127,1610612763,28,15,Grizzlies
49,21,10,3,9.99,50,2,21500211,1610612742,15,127,f,6,2015,0,127,1610612763,37,16,Grizzlies
34,17,17,8,9.99,40,3,21500220,1610612745,25,127,f,5,2015,0,127,1610612763,46,22,Grizzlies
40,17,9,6,9.99,40,0,21500233,1610612737,15,127,f,7,2015,0,127,1610612763,40,18,Grizzlies
49,16,19,8,9.99,56,1,21500251,1610612755,29,127,f,5,2015,0,127,1610612763,32,18,Grizzlies
54,25,33,22,9.99,57,3,21500266,1610612740,26,127,f,4,2015,0,127,1610612763,36,18,Grizzlies
39,17,21,10,9.99,57,4,21500280,1610612759,20,127,f,2,2015,0,127,1610612763,41,13,Grizzlies
55,20,25,13,9.99,51,3,21500299,1610612756,27,127,f,4,2015,0,127,1610612763,35,16,Grizzlies
42,19,31,19,9.99,40,2,21500316,1610612760,33,127,f,2,2015,0,127,1610612763,39,14,Grizzlies
52,27,39,21,9.99,76,1,21500322,1610612765,31,127,f,5,2015,0,127,1610612763,36,14,Grizzlies
48,19,17,11,9.99,42,4,21500338,1610612766,27,127,f,8,2015,0,127,1610612763,32,13,Grizzlies
44,27,19,16,9.99,51,2,21500354,1610612748,16,127,f,10,2015,0,127,1610612763,33,13,Grizzlies
38,20,26,11,9.99,60,0,21500362,1610612764,14,127,f,10,2015,0,127,1610612763,40,24,Grizzlies
39,20,29,17,9.99,54,2,21500377,1610612741,16,127,f,6,2015,0,127,1610612763,37,12,Grizzlies
39,13,21,12,9.99,47,4,21500394,1610612742,35,127,f,1,2015,0,127,1610612763,41,17,Grizzlies
35,18,24,12,9.99,63,1,21500402,1610612754,20,127,f,6,2015,0,127,1610612763,48,19,Grizzlies
38,20,26,21,9.99,47,4,21500419,1610612755,14,127,f,8,2015,0,127,1610612763,47,20,Grizzlies
36,20,23,10,9.99,50,4,21500427,1610612764,13,127,f,5,2015,0,127,1610612763,36,13,Grizzlies
57,22,14,4,9.99,54,1,21500443,1610612766,38,127,f,7,2015,0,127,1610612763,33,15,Grizzlies
37,23,24,13,9.99,55,1,21500455,1610612747,14,127,f,6,2015,0,127,1610612763,43,22,Grizzlies
50,25,21,13,9.99,52,1,21500471,1610612748,37,127,f,10,2015,0,127,1610612763,37,13,Grizzlies
44,18,23,11,9.99,52,2,21500503,1610612762,18,127,f,4,2015,0,127,1610612763,37,15,Grizzlies
52,17,24,9,9.99,57,3,21500519,1610612757,43,127,f,4,2015,0,127,1610612763,39,18,Grizzlies
43,11,41,17,9.99,57,2,21500534,1610612760,28,127,f,5,2015,0,127,1610612763,47,24,Grizzlies
37,14,40,19,9.99,65,2,21500542,1610612743,23,127,f,5,2015,0,127,1610612763,45,16,Grizzlies
48,20,32,13,9.99,56,4,21500560,1610612738,39,127,f,2,2015,0,127,1610612763,36,11,Grizzlies
25,13,29,10,9.99,45,3,21500572,1610612745,30,127,f,9,2015,0,127,1610612763,47,20,Grizzlies
44,23,17,9,9.99,43,3,21500589,1610612765,11,127,f,8,2015,0,127,1610612763,32,14,Grizzlies
33,14,16,9,9.99,50,1,21500607,1610612752,19,127,f,4,2015,0,127,1610612763,49,25,Grizzlies
35,17,26,9,9.99,44,3,21500618,1610612740,22,127,f,5,2015,0,127,1610612763,40,18,Grizzlies
35,19,27,14,9.99,57,2,21500642,1610612743,11,127,f,2,2015,0,127,1610612763,37,17,Grizzlies
36,16,22,15,9.99,36,2,21500658,1610612750,31,127,f,3,2015,0,127,1610612763,43,21,Grizzlies
61,30,29,19,9.99,61,1,21500670,1610612753,32,127,f,5,2015,0,127,1610612763,39,13,Grizzlies
34,15,34,16,9.99,48,1,21500695,1610612749,27,127,f,7,2015,0,127,1610612763,46,23,Grizzlies
38,20,39,18,9.99,62,3,21500712,1610612758,9,127,f,3,2015,0,127,1610612763,41,21,Grizzlies
34,21,38,22,9.99,65,3,21500724,1610612740,8,127,f,9,2015,0,127,1610612763,37,22,Grizzlies
41,20,21,9,9.99,60,3,21500756,1610612752,18,127,f,4,2015,0,127,1610612763,35,13,Grizzlies
45,26,18,10,9.99,65,1,21500765,1610612742,17,127,f,3,2015,0,127,1610612763,43,18,Grizzlies
55,27,26,12,9.99,55,0,21500781,1610612757,12,127,f,3,2015,0,127,1610612763,31,16,Grizzlies
47,23,24,14,9.99,38,1,21500793,1610612751,21,127,f,8,2015,0,127,1610612763,39,22,Grizzlies
48,22,23,11,9.99,57,0,21500810,1610612750,24,127,f,3,2015,0,127,1610612763,34,18,Grizzlies
39,15,27,17,9.99,57,3,21500829,1610612761,23,127,f,3,2015,0,127,1610612763,37,13,Grizzlies
39,20,24,13,9.99,56,2,21500851,1610612747,21,127,f,6,2015,0,127,1610612763,46,28,Grizzlies
38,25,29,13,9.99,67,0,21500868,1610612747,16,127,f,6,2015,0,127,1610612763,47,18,Grizzlies
42,17,33,19,9.99,55,4,21500875,1610612756,18,127,f,5,2015,0,127,1610612763,38,15,Grizzlies
47,26,29,25,9.99,40,4,21500888,1610612743,12,127,f,12,2015,0,127,1610612763,28,10,Grizzlies
44,22,40,18,9.99,53,4,21500902,1610612758,25,127,f,4,2015,0,127,1610612763,35,13,Grizzlies
52,27,33,15,9.99,62,1,21500918,1610612762,27,127,f,2,2015,0,127,1610612763,29,10,Grizzlies
44,20,18,10,9.99,39,2,21500932,1610612756,24,127,f,4,2015,0,127,1610612763,36,12,Grizzlies
49,25,30,17,9.99,49,2,21500938,1610612739,22,127,f,5,2015,0,127,1610612763,37,16,Grizzlies
47,19,26,9,9.99,55,5,21500953,1610612738,30,127,f,3,2015,0,127,1610612763,37,13,Grizzlies
56,28,37,15,9.99,72,5,21500967,1610612740,32,127,f,3,2015,0,127,1610612763,40,19,Grizzlies
54,23,24,17,9.99,60,2,21500974,1610612737,36,127,f,2,2015,0,127,1610612763,36,9,Grizzlies
54,17,16,8,9.99,44,4,21500992,1610612745,39,127,f,4,2015,0,127,1610612763,30,8,Grizzlies
59,27,18,8,9.99,34,1,21501008,1610612750,42,127,f,7,2015,0,127,1610612763,41,17,Grizzlies
64,22,30,18,9.99,44,2,21501017,1610612749,29,127,f,3,2015,0,127,1610612763,24,10,Grizzlies
41,19,13,7,9.99,37,2,21501035,1610612746,30,127,f,8,2015,0,127,1610612763,41,21,Grizzlies
55,26,27,15,9.99,59,1,21501051,1610612756,39,127,f,3,2015,0,127,1610612763,35,13,Grizzlies
51,27,37,29,9.99,39,1,21501055,1610612747,23,127,f,5,2015,0,127,1610612763,29,13,Grizzlies
37,23,27,20,9.99,40,0,21501078,1610612759,20,127,f,7,2015,0,127,1610612763,46,21,Grizzlies
41,22,29,16,9.99,50,1,21501100,1610612759,26,127,f,5,2015,0,127,1610612763,42,11,Grizzlies
65,31,28,11,9.99,48,3,21501114,1610612743,38,127,f,4,2015,0,127,1610612763,30,10,Grizzlies
62,23,25,9,9.99,48,3,21501132,1610612761,43,127,f,0,2015,0,127,1610612763,29,14,Grizzlies
52,27,36,19,9.99,65,3,21501148,1610612753,30,127,f,7,2015,0,127,1610612763,36,13,Grizzlies
47,22,25,11,9.99,52,5,21501158,1610612741,21,127,f,1,2015,0,127,1610612763,40,17,Grizzlies
49,22,15,12,9.99,36,1,21501185,1610612742,39,127,f,2,2015,0,127,1610612763,38,13,Grizzlies
60,25,27,19,9.99,57,4,21501190,1610612744,36,127,f,5,2015,0,127,1610612763,36,12,Grizzlies
47,21,19,16,9.99,39,2,21501216,1610612746,32,127,f,2,2015,0,127,1610612763,39,14,Grizzlies
55,26,18,12,9.99,45,0,21501227,1610612744,29,127,f,7,2015,0,127,1610612763,42,15,Grizzlies
39,13,34,17,9.99,42,0,41500151,1610612759,21,127,f,3,2015,0,127,1610612763,40,18,Grizzlies
49,16,13,5,9.99,39,2,41500152,1610612759,39,127,f,2,2015,0,127,1610612763,37,12,Grizzlies
54,23,17,6,9.99,54,4,41500153,1610612759,32,127,f,4,2015,0,127,1610612763,28,11,Grizzlies
41,18,31,19,9.99,48,2,41500154,1610612759,25,127,f,5,2015,0,127,1610612763,37,17,Grizzlies
0,0,0,0,0,0,0,41000141,1610612759,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41000142,1610612759,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41000143,1610612759,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41000144,1610612759,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41000145,1610612759,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41000146,1610612759,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41000221,1610612760,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41000222,1610612760,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41000223,1610612760,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41000224,1610612760,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41000225,1610612760,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41000226,1610612760,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41000227,1610612760,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41100171,1610612746,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41100172,1610612746,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41100173,1610612746,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41100174,1610612746,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41100175,1610612746,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41100176,1610612746,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41100177,1610612746,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41200221,1610612760,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41200222,1610612760,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41200223,1610612760,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41200224,1610612760,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41200225,1610612760,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41200311,1610612759,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41200312,1610612759,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41200313,1610612759,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
0,0,0,0,0,0,0,41200314,1610612759,0,0,f,0,2015,0,0,1610612763,0,0,Grizzlies
32,14,0,0,9.99,65,2,21600009,1610612750,20,127,f,9,2016,0,127,1610612763,48,22,Grizzlies
40,18,24,14,9.99,42,3,21600028,1610612752,26,127,f,7,2016,0,127,1610612763,46,19,Grizzlies
27,13,0,0,9.99,40,3,21600039,1610612764,20,127,f,8,2016,0,127,1610612763,46,17,Grizzlies
30,11,0,0,9.99,48,3,21600052,1610612750,22,127,f,2,2016,0,127,1610612763,43,16,Grizzlies
52,20,0,0,9.99,56,3,21600060,1610612740,28,127,f,10,2016,0,127,1610612763,42,13,Grizzlies
30,14,34,18,9.99,63,1,21600074,1610612746,34,127,f,3,2016,0,127,1610612763,54,17,Grizzlies
38,13,20,11,9.99,45,1,21600088,1610612757,35,127,f,7,2016,0,127,1610612763,43,18,Grizzlies
42,26,24,12,9.99,40,3,21600102,1610612743,18,127,f,10,2016,0,127,1610612763,44,18,Grizzlies
40,21,25,16,9.99,46,2,21600137,1610612749,8,127,f,10,2016,0,127,1610612763,38,14,Grizzlies
43,21,19,13,9.99,48,2,21600151,1610612762,26,127,f,6,2016,0,127,1610612763,33,15,Grizzlies
42,19,39,15,9.99,58,0,21600167,1610612746,20,127,f,8,2016,0,127,1610612763,40,21,Grizzlies
35,13,17,8,9.99,72,2,21600180,1610612742,20,127,f,10,2016,0,127,1610612763,42,18,Grizzlies
39,18,22,13,9.99,54,0,21600190,1610612750,24,127,f,4,2016,0,127,1610612763,37,11,Grizzlies
41,20,29,17,9.99,49,1,21600201,1610612766,16,127,f,13,2016,0,127,1610612763,43,20,Grizzlies
54,20,39,18,9.99,57,2,21600212,1610612755,28,127,f,4,2016,0,127,1610612763,45,18,Grizzlies
50,23,38,14,9.99,62,0,21600233,1610612748,23,127,f,5,2016,0,127,1610612763,32,6,Grizzlies
32,17,26,17,9.99,55,1,21600243,1610612748,13,127,f,4,2016,0,127,1610612763,41,20,Grizzlies
41,19,17,12,9.99,55,0,21600257,1610612766,22,127,f,9,2016,0,127,1610612763,48,17,Grizzlies
45,21,15,6,9.99,39,3,21600268,1610612761,23,127,f,3,2016,0,127,1610612763,36,15,Grizzlies
41,15,20,8,9.99,49,3,21600278,1610612753,26,127,f,2,2016,0,127,1610612763,38,18,Grizzlies
45,23,32,17,9.99,57,1,21600295,1610612747,35,127,f,6,2016,0,127,1610612763,43,18,Grizzlies
57,24,31,13,9.99,78,4,21600310,1610612740,30,127,f,3,2016,0,127,1610612763,47,18,Grizzlies
