ast_pct,ast_ratio,ast_tov,def_rating,dreb_pct,efg_pct,game_id,min,off_rating,opponent_id,oreb_pct,pace,period,pie,season,team_id,tm_tov_pct,treb_pct,ts_pct,usg_pct,team
0.455,14.5,1.05,87.6,0.796,0.577,21600149,240:00:00,114.5,1610612755,0.378,100.48,f,0.608,2016,1610612745,18.9,0,0.584,0.198,Rockets
0.548,12.3,0.94,120.8,0.838,0.358,41500145,240:00:00,81.5,1610612744,0.393,96.86,f,0.243,2015,1610612745,18.1,0,0.392,0.198,Rockets
0.625,18,1.56,103.8,0.875,0.511,21600164,240:00:00,100.8,1610612760,0.235,101.66,f,0.48,2016,1610612745,15.7,0,0.525,0.2,Rockets
0.565,17.9,2,106.6,0.787,0.558,21600171,240:00:00,123.5,1610612757,0.354,102.12,f,0.571,2016,1610612745,12.7,0,0.594,0.2,Rockets
0.667,20.6,5.6,110.3,0.853,0.511,21600184,240:00:00,113.5,1610612762,0.208,95.14,f,0.519,2016,1610612745,5.1,0,0.54,0.198,Rockets
0.629,16.9,1.22,96.4,0.739,0.513,21600203,240:00:00,103.3,1610612765,0.308,97.72,f,0.551,2016,1610612745,18.8,0,0.551,0.194,Rockets
0.763,20.7,1.04,117.1,0.651,0.577,21600219,240:00:00,101.7,1610612761,0.324,99.26,f,0.431,2016,1610612745,27.9,0,0.612,0.196,Rockets
0.675,19.7,1.69,104.8,0.895,0.594,21600239,240:00:00,114.9,1610612758,0.195,100.52,f,0.527,2016,1610612745,15.7,0,0.624,0.196,Rockets
0.565,19.8,2.36,110.9,0.784,0.665,21600251,240:00:00,132.2,1610612757,0.206,100.54,f,0.582,2016,1610612745,11.2,0,0.689,0.2,Rockets
0.378,11.5,2,132,0.821,0.467,21600265,240:00:00,109,1610612762,0.3,91.78,f,0.357,2016,1610612745,7.6,0,0.502,0.2,Rockets
0.565,16.5,1.3,107,0.795,0.525,21600281,265:00:00,103.9,1610612744,0.26,105.69,f,0.461,2016,1610612745,16.9,0,0.552,0.197,Rockets
0.556,18.1,1.92,107.8,0.566,0.601,21600290,240:00:00,126.7,1610612743,0.293,101.52,f,0.616,2016,1610612745,12.9,0,0.64,0.196,Rockets
0.588,15.8,1.18,101.6,0.796,0.526,21600311,240:00:00,107.4,1610612738,0.179,101.96,f,0.532,2016,1610612745,17.1,0,0.597,0.198,Rockets
0.686,22.1,1.75,84.2,0.725,0.622,21600326,240:00:00,123.8,1610612747,0.375,110.56,f,0.752,2016,1610612745,18.5,0,0.649,0.2,Rockets
0.722,17.8,1.73,95.5,0.8,0.451,21600341,240:00:00,97.9,1610612760,0.302,103.92,f,0.487,2016,1610612745,14.4,0,0.485,0.2,Rockets
0.838,23.9,2.07,98.7,0.864,0.628,21600352,240:00:00,122.9,1610612742,0.278,88.42,f,0.631,2016,1610612745,16.9,0,0.651,0.2,Rockets
0.548,16,1.64,107.4,0.824,0.555,21600364,240:00:00,111.1,1610612751,0.239,109.84,f,0.484,2016,1610612745,12.7,0,0.571,0.2,Rockets
0.8,27,2.5,97.2,0.765,0.718,21600380,240:00:00,131.9,1610612758,0.222,100.44,f,0.654,2016,1610612745,16,0,0.717,0.2,Rockets
0.643,18.8,1.93,95.4,0.772,0.574,21600395,240:00:00,118,1610612740,0.277,104.08,f,0.629,2016,1610612745,13.5,0,0.596,0.2,Rockets
0.641,17,1.47,96.6,0.74,0.495,21600403,265:00:00,99.3,1610612750,0.192,101.74,f,0.491,2016,1610612745,15.2,0,0.53,0.198,Rockets
0.629,15.4,1.29,105.2,0.756,0.413,21600425,240:00:00,99.1,1610612759,0.377,98.94,f,0.468,2016,1610612745,16.9,0,0.481,0.198,Rockets
0.652,21.5,2.5,114.7,0.667,0.64,21600435,240:00:00,124.5,1610612756,0.231,98.62,f,0.548,2016,1610612745,11.9,0,0.641,0.198,Rockets
0.711,19.6,1.8,119.8,0.795,0.539,21600448,240:00:00,108.3,1610612763,0.256,98.3,f,0.449,2016,1610612745,14.9,0,0.57,0.198,Rockets
0.609,18.3,1.4,99.2,0.698,0.582,21600467,240:00:00,113.7,1610612756,0.213,115.54,f,0.58,2016,1610612745,17.4,0,0.623,0.2,Rockets
0.561,17.6,1.35,111.5,0.76,0.635,21600474,240:00:00,126.4,1610612742,0.278,96.66,f,0.581,2016,1610612745,17.5,0,0.681,0.198,Rockets
0.644,20.4,2.23,108.4,0.766,0.642,21600496,240:00:00,134.7,1610612746,0.25,105.48,f,0.636,2016,1610612745,12.5,0,0.701,0.2,Rockets
0.714,20.3,2.31,110.9,0.735,0.571,21600504,240:00:00,119.7,1610612752,0.222,108.88,f,0.535,2016,1610612745,12.1,0,0.616,0.2,Rockets
0.676,18.5,1.67,89,0.829,0.5,21600518,240:00:00,97.8,1610612764,0.156,102.76,f,0.557,2016,1610612745,14.5,0,0.53,0.196,Rockets
0.667,19.5,1.63,100.3,0.635,0.541,21600545,240:00:00,105,1610612753,0.286,94,f,0.563,2016,1610612745,16.8,0,0.548,0.198,Rockets
0.587,18.7,1.8,114.9,0.879,0.579,21600563,240:00:00,119.8,1610612761,0.222,106.92,f,0.531,2016,1610612745,13.9,0,0.628,0.2,Rockets
0.625,19,2.5,111.8,0.884,0.591,21600574,240:00:00,120.4,1610612766,0.136,101.24,f,0.526,2016,1610612745,9.9,0,0.627,0.2,Rockets
0.639,17,1.44,117.8,0.735,0.5,21600582,240:00:00,99.4,1610612750,0.149,103.34,f,0.354,2016,1610612745,15.1,0,0.543,0.198,Rockets
0.576,14.7,1.58,108,0.724,0.463,21600595,240:00:00,105.2,1610612763,0.213,100.86,f,0.443,2016,1610612745,12,0,0.537,0.2,Rockets
0.652,20.3,2.14,101.5,0.813,0.628,21600609,240:00:00,127.9,1610612751,0.275,108.72,f,0.61,2016,1610612745,13.1,0,0.658,0.198,Rockets
0.583,14.9,1.17,103.3,0.776,0.45,21600623,240:00:00,94.2,1610612748,0.212,107.44,f,0.474,2016,1610612745,16.5,0,0.503,0.198,Rockets
0.581,18.3,2.5,90.1,0.688,0.526,21600632,240:00:00,112.6,1610612749,0.271,100.38,f,0.569,2016,1610612745,10.1,0,0.546,0.2,Rockets
0.605,17.9,1.73,118.8,0.778,0.484,21600646,240:00:00,102,1610612744,0.283,105.58,f,0.422,2016,1610612745,14.2,0,0.52,0.198,Rockets
0.659,20.6,2.08,95.7,0.741,0.613,21600656,240:00:00,121.4,1610612763,0.182,98.66,f,0.646,2016,1610612745,13.3,0,0.654,0.198,Rockets
0.667,18.9,1.18,122.3,0.767,0.597,21600670,240:00:00,107.2,1610612749,0.143,105.1,f,0.402,2016,1610612745,20.7,0,0.638,0.198,Rockets
0.778,20.2,1.65,115.3,0.667,0.532,21600681,240:00:00,104.1,1610612738,0.143,104.38,f,0.429,2016,1610612745,16.2,0,0.582,0.2,Rockets
0.595,17.4,1,106.2,0.921,0.593,21600694,240:00:00,109.5,1610612755,0.188,111.7,f,0.509,2016,1610612745,22.3,0,0.659,0.197,Rockets
0.618,16.2,1.4,118.3,0.811,0.476,21600713,240:00:00,103.1,1610612754,0.239,99.72,f,0.383,2016,1610612745,15.3,0,0.537,0.2,Rockets
0.737,20.5,2,84.3,0.831,0.529,21600726,240:00:00,107.5,1610612758,0.239,98.06,f,0.618,2016,1610612745,14.3,0,0.554,0.2,Rockets
0.543,14,2.11,104.5,0.795,0.446,21600743,240:00:00,98.6,1610612737,0.127,108.82,f,0.41,2016,1610612745,8.2,0,0.502,0.2,Rockets
0.545,16.6,2,107.4,0.741,0.531,21600749,265:00:00,107.1,1610612741,0.17,100.49,f,0.481,2016,1610612745,10.6,0,0.555,0.198,Rockets
0.705,21.1,2.82,101.2,0.762,0.584,21600780,240:00:00,120.9,1610612753,0.213,104.32,f,0.572,2016,1610612745,10.4,0,0.61,0.198,Rockets
0.564,16.4,1.29,92.1,0.767,0.529,21600794,240:00:00,103.1,1610612766,0.178,103.48,f,0.526,2016,1610612745,16.4,0,0.564,0.2,Rockets
0.643,18,1.29,90.7,0.765,0.6,21600812,240:00:00,124.1,1610612756,0.348,109.8,f,0.678,2016,1610612745,19.6,0,0.651,0.2,Rockets
0.611,16.8,2.75,123.7,0.684,0.489,21600841,240:00:00,116.4,1610612748,0.306,94.1,f,0.426,2016,1610612745,8.5,0,0.542,0.2,Rockets
0.622,19.1,1.65,93.9,0.75,0.604,21600852,240:00:00,121.1,1610612740,0.267,106,f,0.601,2016,1610612745,16,0,0.635,0.198,Rockets
0.727,20.3,2.46,117.8,0.475,0.585,21600872,240:00:00,125.1,1610612750,0.245,111.9,f,0.517,2016,1610612745,11.5,0,0.631,0.2,Rockets
0.688,15.8,2,112.5,0.675,0.42,21600886,240:00:00,102.4,1610612754,0.222,104.74,f,0.411,2016,1610612745,10.4,0,0.507,0.198,Rockets
0.568,15.1,1.24,105.4,0.811,0.54,21600904,240:00:00,122.6,1610612746,0.422,98.62,f,0.579,2016,1610612745,17.1,0,0.601,0.198,Rockets
0.641,18.8,1.79,105.6,0.66,0.615,21600924,240:00:00,125.7,1610612763,0.256,100.04,f,0.579,2016,1610612745,14.3,0,0.655,0.2,Rockets
0.463,15,1.58,114.1,0.8,0.545,21600942,240:00:00,109.5,1610612759,0.163,99.3,f,0.445,2016,1610612745,11.9,0,0.576,0.198,Rockets
0.629,17.4,2.75,120.3,0.677,0.494,21600954,240:00:00,114.2,1610612762,0.222,95.08,f,0.459,2016,1610612745,8.5,0,0.559,0.2,Rockets
0.703,17.8,1.53,85.2,0.796,0.5,21600966,240:00:00,105.4,1610612741,0.224,109.68,f,0.611,2016,1610612745,15.6,0,0.558,0.2,Rockets
0.61,17.9,4.17,115.8,0.889,0.51,21600989,240:00:00,124,1610612739,0.37,95.52,f,0.522,2016,1610612745,6.4,0,0.54,0.2,Rockets
0.74,22.7,1.76,88.6,0.804,0.648,21601010,240:00:00,122.9,1610612747,0.31,113,f,0.71,2016,1610612745,18.6,0,0.661,0.197,Rockets
0.486,13.3,1.29,120.1,0.8,0.489,21601024,240:00:00,104.6,1610612740,0.185,106.82,f,0.391,2016,1610612745,13.1,0,0.543,0.198,Rockets
0.526,15.1,1.43,101.7,0.745,0.488,21601034,240:00:00,106.4,1610612743,0.238,102.8,f,0.517,2016,1610612745,13.7,0,0.554,0.2,Rockets
0.6,19.5,2.25,112.3,0.784,0.601,21601048,240:00:00,118.9,1610612743,0.13,107.78,f,0.488,2016,1610612745,11.4,0,0.631,0.2,Rockets
0.659,19.4,1.53,105.8,0.88,0.548,21601079,240:00:00,110.6,1610612740,0.333,103.48,f,0.522,2016,1610612745,18,0,0.575,0.198,Rockets
0.64,22.8,1.6,117.6,0.68,0.759,21601091,240:00:00,129,1610612760,0.071,106.28,f,0.555,2016,1610612745,18.8,0,0.776,0.198,Rockets
0.606,14.7,1.43,108.6,0.778,0.418,21601108,240:00:00,99.8,1610612744,0.217,105.1,f,0.446,2016,1610612745,13.2,0,0.519,0.2,Rockets
0.45,13.1,1,116.2,0.725,0.484,21601125,240:00:00,100.8,1610612757,0.302,103.4,f,0.407,2016,1610612745,17,0,0.529,0.2,Rockets
0.588,14.6,1.33,106.8,0.698,0.435,21601136,240:00:00,99.9,1610612744,0.388,99.14,f,0.43,2016,1610612745,15.3,0,0.48,0.197,Rockets
0.489,15.5,1.53,102,0.6,0.54,21601153,240:00:00,109.7,1610612756,0.25,112.94,f,0.507,2016,1610612745,13.4,0,0.558,0.2,Rockets
0.514,13.7,1.19,92.9,0.789,0.483,21601168,240:00:00,101.2,1610612743,0.22,110.32,f,0.513,2016,1610612745,14.7,0,0.53,0.2,Rockets
0.694,18.1,1.79,110.6,0.69,0.506,21601182,240:00:00,104.5,1610612765,0.196,103.68,f,0.483,2016,1610612745,13.4,0,0.549,0.195,Rockets
0.578,18.9,1.44,121.7,0.837,0.675,21601200,240:00:00,126.6,1610612758,0.139,105.92,f,0.504,2016,1610612745,16.9,0,0.721,0.196,Rockets
0.697,17.2,1.53,123.4,0.727,0.446,21601210,240:00:00,94.2,1610612746,0.196,101.6,f,0.34,2016,1610612745,14.7,0,0.501,0.2,Rockets
0.822,24.1,3.7,115,0.756,0.562,21601224,240:00:00,122.2,1610612750,0.291,101.64,f,0.498,2016,1610612745,9.9,0,0.576,0.2,Rockets
0.467,15.6,1.91,87.8,0.857,0.549,41600161,240:00:00,118.7,1610612760,0.292,99.28,f,0.641,2016,1610612745,11.1,0,0.576,0.2,Rockets
0.526,15.7,1.54,111.8,0.653,0.558,41600162,240:00:00,112.4,1610612760,0.139,100.8,f,0.505,2016,1610612745,12.7,0,0.61,0.2,Rockets
0.263,8.1,0.63,120.9,0.775,0.518,41600163,240:00:00,110.2,1610612760,0.262,98.82,f,0.414,2016,1610612745,15.6,0,0.579,0.195,Rockets
0.514,13.7,0.95,102.8,0.762,0.5,41600164,240:00:00,106.1,1610612760,0.302,106.3,f,0.499,2016,1610612745,18.8,0,0.568,0.198,Rockets
0.394,10.3,0.93,99.2,0.673,0.439,41600165,240:00:00,101.8,1610612760,0.244,101.46,f,0.571,2016,1610612745,13.6,0,0.529,0.196,Rockets
0.75,20.9,2,95.3,0.792,0.586,41600231,240:00:00,117.9,1610612759,0.171,105.36,f,0.63,2016,1610612745,14,0,0.637,0.198,Rockets
0.595,17.9,2,136.1,0.59,0.512,41600232,240:00:00,104.8,1610612759,0.22,90.26,f,0.367,2016,1610612745,12,0,0.536,0.2,Rockets
0.531,13.3,1.13,99.2,0.676,0.432,41600233,240:00:00,94.9,1610612759,0.275,100.36,f,0.419,2016,1610612745,15.5,0,0.48,0.198,Rockets
0.56,20.5,3.11,104.1,0.756,0.626,41600234,240:00:00,123.3,1610612759,0.179,100.66,f,0.568,2016,1610612745,8.9,0,0.629,0.2,Rockets
0.553,15.9,1.31,106.7,0.679,0.535,41600235,265:00:00,104.7,1610612759,0.209,92.99,f,0.479,2016,1610612745,15.6,0,0.562,0.198,Rockets
0.636,12.1,1,119.1,0.659,0.37,41600236,240:00:00,81.5,1610612759,0.179,93.86,f,0.213,2016,1610612745,15.2,0,0.426,0.198,Rockets
0.596,19.1,2.15,120.7,0.846,0.562,21700002,240:00:00,112.6,1610612744,0.222,104.3,f,0.485,2017,1610612745,12,0,0.579,0.198,Rockets
0.576,14.5,1.19,98.6,0.78,0.47,21700013,240:00:00,105.3,1610612758,0.267,100.58,f,0.533,2017,1610612745,16,0,0.548,0.196,Rockets
0.436,13.7,1.13,91.7,0.852,0.543,21700032,240:00:00,108.4,1610612742,0.195,98.96,f,0.622,2017,1610612745,15.2,0,0.584,0.196,Rockets
0.781,19.2,1.39,105.1,0.909,0.474,21700043,240:00:00,93.6,1610612763,0.205,94.7,f,0.405,2017,1610612745,18.7,0,0.517,0.198,Rockets
0.611,17.4,1.16,98.7,0.733,0.56,21700057,240:00:00,107.6,1610612755,0.184,101.48,f,0.531,2017,1610612745,19.5,0,0.614,0.2,Rockets
0.553,16.4,1.31,94.6,0.8,0.576,21700070,240:00:00,109.3,1610612766,0.175,99.02,f,0.589,2017,1610612745,16,0,0.601,0.198,Rockets
0.515,12.9,1.13,110,0.781,0.476,21700095,240:00:00,102.2,1610612755,0.196,104.64,f,0.402,2017,1610612745,14.3,0,0.537,0.2,Rockets
0.5,15.8,1.4,89.2,0.86,0.585,21700111,240:00:00,115.3,1610612752,0.2,105.98,f,0.572,2017,1610612745,14.5,0,0.612,0.2,Rockets
0.667,19.8,2,102,0.875,0.562,21700123,240:00:00,114.3,1610612737,0.2,103.02,f,0.57,2017,1610612745,13.4,0,0.6,0.198,Rockets
0.542,18.9,1.24,105.2,0.822,0.735,21700140,240:00:00,129,1610612762,0.167,105.4,f,0.613,2017,1610612745,19.8,0,0.759,0.2,Rockets
0.583,15.5,0.95,110.6,0.875,0.571,21700166,240:00:00,119.6,1610612739,0.436,100,f,0.524,2017,1610612745,22.5,0,0.63,0.2,Rockets
0.486,13.9,1.13,94.2,0.875,0.542,21700180,240:00:00,110.6,1610612763,0.234,101.12,f,0.537,2017,1610612745,15.9,0,0.582,0.2,Rockets
0.558,17.8,1.85,96.7,0.841,0.572,21700190,240:00:00,116.9,1610612754,0.227,99.58,f,0.597,2017,1610612745,12.9,0,0.603,0.2,Rockets
0.636,15.3,1.11,122.3,0.85,0.494,21700202,240:00:00,110.7,1610612761,0.311,103.76,f,0.423,2017,1610612745,18.6,0,0.582,0.2,Rockets
0.628,18.3,1.93,103.3,0.709,0.594,21700216,240:00:00,130.6,1610612756,0.279,110.48,f,0.611,2017,1610612745,12.9,0,0.665,0.2,Rockets
0.6,16.9,1.31,89.9,0.706,0.564,21700232,240:00:00,111.4,1610612763,0.214,93.3,f,0.605,2017,1610612745,17,0,0.602,0.2,Rockets
0.667,21.4,1.67,92.1,0.717,0.659,21700259,240:00:00,122.4,1610612743,0.222,102.62,f,0.655,2017,1610612745,17.6,0,0.678,0.2,Rockets
0.732,21.2,3.75,96.8,0.846,0.532,21700282,240:00:00,113.9,1610612752,0.209,104.02,f,0.575,2017,1610612745,7.8,0,0.564,0.198,Rockets
0.738,22,2.07,101.5,0.85,0.605,21700294,240:00:00,114.9,1610612751,0.178,101.64,f,0.55,2017,1610612745,14.7,0,0.617,0.2,Rockets
0.619,18.8,1.53,98.3,0.867,0.593,21700308,240:00:00,115.4,1610612754,0.25,100.44,f,0.589,2017,1610612745,16.6,0,0.619,0.2,Rockets
0.378,13.1,1.13,88.6,0.766,0.578,21700338,240:00:00,111.9,1610612747,0.171,106.34,f,0.628,2017,1610612745,14.2,0,0.605,0.2,Rockets
0.579,16.9,1.29,103.2,0.905,0.58,21700366,240:00:00,111.4,1610612762,0.222,99.22,f,0.554,2017,1610612745,16.9,0,0.612,0.2,Rockets
0.35,11.7,1.17,114.4,0.8,0.6,21700384,240:00:00,125.9,1610612757,0.212,100.38,f,0.576,2017,1610612745,12.2,0,0.663,0.2,Rockets
0.625,21.7,3.33,119.7,0.842,0.642,21700392,240:00:00,125,1610612740,0.103,103.36,f,0.532,2017,1610612745,8.7,0,0.657,0.2,Rockets
0.615,18.4,2.4,97.1,0.765,0.54,21700412,240:00:00,107.6,1610612766,0.12,99.62,f,0.552,2017,1610612745,10,0,0.56,0.2,Rockets
0.579,16.5,1.22,92.7,0.706,0.519,21400005,240:00:00,105.8,1610612755,0.341,97.76,f,0.645,2014,1610612754,18.5,0,0.552,0.198,Pacers
0.559,16.1,1.06,109.1,0.761,0.514,21400021,240:00:00,101.1,1610612763,0.275,88.46,f,0.489,2014,1610612754,20.4,0,0.549,0.2,Pacers
0.806,18.8,1.39,109.1,0.917,0.457,21400032,240:00:00,94.6,1610612737,0.244,95.38,f,0.394,2014,1610612754,18.5,0,0.51,0.2,Pacers
0.452,11.6,0.74,96.6,0.78,0.436,21400049,240:00:00,88.4,1610612749,0.333,90.88,f,0.408,2014,1610612754,20.7,0,0.462,0.196,Pacers
0.629,15.7,1.16,90.5,0.86,0.433,21400063,265:00:00,90.6,1610612764,0.28,95.06,f,0.471,2014,1610612754,18.3,0,0.476,0.198,Pacers
0.45,14.4,1.38,106.3,0.757,0.483,21400074,240:00:00,105.7,1610612738,0.326,93.88,f,0.467,2014,1610612754,14,0,0.523,0.2,Pacers
0.333,9.4,0.61,105.3,0.698,0.481,21400083,240:00:00,91.8,1610612764,0.182,95.06,f,0.352,2014,1610612754,18.4,0,0.511,0.2,Pacers
0.41,13.4,2.29,95.3,0.861,0.467,21400099,240:00:00,107.1,1610612762,0.289,90.42,f,0.522,2014,1610612754,7.7,0,0.502,0.2,Pacers
0.433,11.2,0.81,92.7,0.86,0.425,21400112,240:00:00,93.5,1610612748,0.421,83.76,f,0.535,2014,1610612754,18.5,0,0.468,0.198,Pacers
0.5,13.7,1.31,116.1,0.705,0.452,21400122,240:00:00,90.9,1610612743,0.25,94.34,f,0.371,2014,1610612754,13.6,0,0.464,0.2,Pacers
0.486,14.6,1.06,93.6,0.783,0.526,21400135,240:00:00,104.2,1610612741,0.294,95.56,f,0.573,2014,1610612754,17.9,0,0.563,0.194,Pacers
0.429,13,1.25,100.8,0.755,0.462,21400160,240:00:00,101.7,1610612766,0.326,85.92,f,0.53,2014,1610612754,13.9,0,0.497,0.198,Pacers
0.581,14.4,1.29,113,0.711,0.411,21400184,240:00:00,90.4,1610612756,0.283,92.8,f,0.375,2014,1610612754,15.3,0,0.447,0.2,Pacers
0.541,15.5,1.25,105,0.857,0.565,21400203,240:00:00,110.1,1610612742,0.205,98.04,f,0.545,2014,1610612754,15.9,0,0.598,0.193,Pacers
0.575,17.6,1.77,113.1,0.784,0.517,21400220,240:00:00,99.1,1610612759,0.159,97.34,f,0.424,2014,1610612754,12.9,0,0.527,0.198,Pacers
0.61,18.2,2.08,89.2,0.947,0.457,21400230,240:00:00,103,1610612753,0.362,94.1,f,0.592,2014,1610612754,12.6,0,0.489,0.198,Pacers
0.743,19.3,3.25,117.1,0.786,0.433,21400238,240:00:00,103.8,1610612739,0.3,93.26,f,0.437,2014,1610612754,8.6,0,0.483,0.198,Pacers
0.488,15.2,1.05,115.5,0.786,0.506,21400260,240:00:00,95.7,1610612756,0.186,101.96,f,0.41,2014,1610612754,18.4,0,0.535,0.2,Pacers
0.528,14.6,1.12,87.9,0.889,0.423,21400274,240:00:00,81.6,1610612757,0.204,100.32,f,0.423,2014,1610612754,16.9,0,0.434,0.2,Pacers
0.5,13.3,2,97.5,0.756,0.406,21400287,265:00:00,92.9,1610612758,0.191,96.62,f,0.468,2014,1610612754,8.3,0,0.464,0.198,Pacers
0.622,17.5,1.35,109.2,0.85,0.494,21400301,240:00:00,91.6,1610612737,0.163,99.68,f,0.37,2014,1610612754,16.9,0,0.503,0.2,Pacers
0.771,19.6,2.25,106,0.756,0.444,21400317,240:00:00,97.3,1610612746,0.231,97.92,f,0.423,2014,1610612754,12.2,0,0.486,0.198,Pacers
0.727,19,2,112,0.673,0.463,21400333,240:00:00,97.8,1610612761,0.143,95.4,f,0.473,2014,1610612754,12.5,0,0.522,0.2,Pacers
0.471,12.9,1.23,98.7,0.771,0.409,21400342,240:00:00,88.5,1610612757,0.255,96.16,f,0.439,2014,1610612754,13.5,0,0.447,0.2,Pacers
0.525,16.2,1.5,92.1,0.792,0.524,21400356,240:00:00,112.4,1610612747,0.289,98.32,f,0.653,2014,1610612754,14.3,0,0.58,0.198,Pacers
0.675,19.4,2.25,106.5,0.674,0.467,21400377,240:00:00,101.9,1610612746,0.275,96.96,f,0.453,2014,1610612754,12.2,0,0.499,0.2,Pacers
0.63,13.3,1.13,78.1,0.813,0.347,21400398,240:00:00,73.4,1610612743,0.216,98.42,f,0.406,2014,1610612754,15.1,0,0.382,0.198,Pacers
0.595,19.5,1.92,101.5,0.757,0.536,21400407,240:00:00,105.1,1610612750,0.19,94.86,f,0.522,2014,1610612754,13.7,0,0.555,0.2,Pacers
0.615,20.2,2.67,85.4,0.795,0.532,21400417,240:00:00,104.4,1610612740,0.075,95.14,f,0.638,2014,1610612754,9.8,0,0.559,0.2,Pacers
0.595,18.4,1.39,121.7,0.733,0.56,21400435,240:00:00,109.3,1610612765,0.268,98.72,f,0.456,2014,1610612754,18.1,0,0.588,0.2,Pacers
0.75,23.9,3,85.1,0.884,0.564,21400448,240:00:00,112.3,1610612751,0.189,98.9,f,0.712,2014,1610612754,11.2,0,0.586,0.198,Pacers
0.5,14.5,1.29,96.3,0.725,0.464,21400460,240:00:00,90.7,1610612741,0.179,97.38,f,0.464,2014,1610612754,14.1,0,0.488,0.198,Pacers
0.657,18.1,1.92,106.8,0.778,0.506,21400476,240:00:00,113.7,1610612748,0.282,91.06,f,0.54,2014,1610612754,12.9,0,0.575,0.196,Pacers
0.686,18.6,1.6,94.4,0.778,0.481,21400490,240:00:00,99.2,1610612749,0.233,95.6,f,0.509,2014,1610612754,15.8,0,0.523,0.2,Pacers
0.636,15.6,1.31,97.6,0.872,0.411,21400508,240:00:00,88.8,1610612747,0.333,94.06,f,0.452,2014,1610612754,16.3,0,0.444,0.196,Pacers
0.571,17.1,2,109.8,0.659,0.52,21400516,240:00:00,117.7,1610612762,0.229,90.58,f,0.554,2014,1610612754,11.2,0,0.602,0.2,Pacers
0.649,18.2,1.41,116.1,0.783,0.494,21400533,240:00:00,98.9,1610612744,0.147,101.96,f,0.449,2014,1610612754,16.5,0,0.56,0.2,Pacers
0.618,14.5,1.24,95.3,0.755,0.418,21400538,265:00:00,99.1,1610612738,0.302,97.81,f,0.525,2014,1610612754,15.7,0,0.5,0.198,Pacers
0.552,11.9,1.23,96.9,0.745,0.356,21400552,240:00:00,92.5,1610612755,0.373,97.74,f,0.478,2014,1610612754,13.1,0,0.436,0.2,Pacers
0.564,16.5,1.22,104.4,0.816,0.519,21400567,240:00:00,99.8,1610612750,0.27,103.28,f,0.478,2014,1610612754,17.8,0,0.542,0.198,Pacers
0.55,17.1,1.83,99.4,0.681,0.483,21400587,240:00:00,101.8,1610612765,0.261,96.42,f,0.529,2014,1610612754,12.7,0,0.509,0.2,Pacers
0.6,14.1,0.9,76.2,0.778,0.369,21400600,265:00:00,69.1,1610612766,0.137,94.06,f,0.481,2014,1610612754,19.5,0,0.396,0.198,Pacers
0.538,15.8,1.11,110.5,0.821,0.494,21400617,240:00:00,97.1,1610612745,0.256,100.22,f,0.434,2014,1610612754,18.8,0,0.527,0.2,Pacers
0.71,17,1.22,114.1,0.78,0.429,21400628,240:00:00,93.4,1610612737,0.227,96.94,f,0.395,2014,1610612754,18.5,0,0.509,0.2,Pacers
0.438,11.7,0.78,93.1,0.879,0.429,21400644,240:00:00,88.7,1610612748,0.2,96.86,f,0.453,2014,1610612754,18.3,0,0.494,0.2,Pacers
0.628,20.5,1.93,101.9,0.927,0.566,21400662,240:00:00,110.5,1610612753,0.231,96.52,f,0.554,2014,1610612754,14.6,0,0.583,0.2,Pacers
0.647,17,1.47,113.1,0.8,0.457,21400675,240:00:00,94.7,1610612761,0.244,94.04,f,0.416,2014,1610612754,15.6,0,0.494,0.198,Pacers
0.595,20.2,2.08,89.4,0.872,0.57,21400694,240:00:00,113.3,1610612752,0.229,91.32,f,0.645,2014,1610612754,13.2,0,0.592,0.198,Pacers
0.667,17.2,1.47,101.3,0.775,0.444,21400705,240:00:00,96.9,1610612758,0.196,97.38,f,0.503,2014,1610612754,15.5,0,0.516,0.198,Pacers
0.609,22.2,2.15,119,0.707,0.675,21400731,240:00:00,126.8,1610612765,0.258,90.76,f,0.553,2014,1610612754,14.5,0,0.671,0.196,Pacers
0.703,20.9,3.25,105,0.681,0.519,21400747,240:00:00,115.2,1610612739,0.243,91.86,f,0.597,2014,1610612754,8.9,0,0.569,0.2,Pacers
0.514,15.1,1.58,107,0.889,0.482,21400768,240:00:00,104,1610612766,0.205,97.16,f,0.469,2014,1610612754,12.1,0,0.542,0.2,Pacers
0.667,18.5,2,99.5,0.83,0.455,21400774,240:00:00,98.2,1610612759,0.244,95.1,f,0.503,2014,1610612754,12.7,0,0.496,0.2,Pacers
0.7,22.2,1.87,100,0.811,0.593,21400794,240:00:00,116.6,1610612740,0.219,91.96,f,0.586,2014,1610612754,16.5,0,0.639,0.196,Pacers
0.6,18.2,1.6,95.2,0.7,0.53,21400804,240:00:00,107.4,1610612755,0.22,99.22,f,0.58,2014,1610612754,15.2,0,0.572,0.2,Pacers
0.513,15.9,1.33,102.4,0.75,0.531,21400824,240:00:00,104.9,1610612744,0.179,97.4,f,0.532,2014,1610612754,15.1,0,0.571,0.2,Pacers
0.684,19.6,1.86,106.1,0.722,0.483,21400840,240:00:00,94,1610612760,0.176,98.38,f,0.436,2014,1610612754,14.3,0,0.495,0.198,Pacers
0.676,18.6,2.88,86.7,0.741,0.463,21400856,240:00:00,100.3,1610612739,0.186,95.96,f,0.624,2014,1610612754,8.6,0,0.501,0.2,Pacers
