blk,blka,game_id,opp_pts_2nd_chance,opp_pts_fb,opp_pts_off_tov,opp_pts_paint,opponent_id,period,pf,pfd,pts_2nd_chance,pts_fb,pts_off_tov,pts_paint,season,team_id,team
11,3,21000381,3,12,21,34,1610612739,f,27,25,11,5,18,34,2010,1610612754,Pacers
3,4,21000400,6,23,14,40,1610612738,f,18,23,19,14,13,30,2010,1610612754,Pacers
11,5,21000408,25,12,14,36,1610612740,f,23,14,10,28,19,34,2010,1610612754,Pacers
5,4,21000441,10,11,17,44,1610612763,f,24,25,11,15,14,30,2010,1610612754,Pacers
1,5,21000456,8,9,17,34,1610612738,f,24,19,13,10,12,34,2010,1610612754,Pacers
7,11,21000464,18,13,23,34,1610612764,f,26,14,18,16,12,34,2010,1610612754,Pacers
4,4,21000478,10,6,23,28,1610612764,f,23,21,6,21,27,58,2010,1610612754,Pacers
4,12,21000492,6,8,10,34,1610612752,f,26,17,20,11,13,46,2010,1610612754,Pacers
8,8,21000525,12,12,16,24,1610612759,f,22,20,19,7,14,26,2010,1610612754,Pacers
5,4,21000536,9,11,17,32,1610612737,f,22,20,13,18,17,28,2010,1610612754,Pacers
5,0,21000555,10,24,18,36,1610612755,f,21,18,17,11,9,50,2010,1610612754,Pacers
2,9,21000562,5,9,1,26,1610612742,f,18,17,10,8,14,18,2010,1610612754,Pacers
8,9,21000576,14,10,8,46,1610612741,f,19,19,12,11,8,24,2010,1610612754,Pacers
6,3,21000605,20,10,16,46,1610612746,f,24,21,11,19,24,28,2010,1610612754,Pacers
3,5,21000624,8,34,27,54,1610612744,f,19,18,15,19,11,34,2010,1610612754,Pacers
5,3,21000650,10,4,21,28,1610612757,f,21,15,14,13,11,46,2010,1610612754,Pacers
1,5,21000652,10,16,17,44,1610612743,f,22,22,16,7,13,22,2010,1610612754,Pacers
5,4,21000668,5,11,10,28,1610612753,f,19,23,6,18,18,26,2010,1610612754,Pacers
6,2,21000681,9,4,11,24,1610612751,f,25,22,8,13,20,58,2010,1610612754,Pacers
9,7,21000693,12,8,25,36,1610612741,f,19,20,6,14,12,38,2010,1610612754,Pacers
5,9,21000708,14,10,23,46,1610612761,f,15,21,13,11,18,40,2010,1610612754,Pacers
5,7,21000720,12,28,24,36,1610612739,f,27,23,24,21,22,44,2010,1610612754,Pacers
5,8,21000734,12,18,17,32,1610612757,f,20,29,14,25,19,32,2010,1610612754,Pacers
4,4,21000755,19,15,17,28,1610612751,f,15,25,17,15,22,42,2010,1610612754,Pacers
2,3,21000769,18,9,23,54,1610612748,f,24,14,18,17,21,54,2010,1610612754,Pacers
5,4,21000774,15,9,21,46,1610612766,f,19,23,15,22,16,54,2010,1610612754,Pacers
5,7,21000787,26,6,18,44,1610612750,f,21,30,22,10,17,42,2010,1610612754,Pacers
3,1,21000802,15,12,17,30,1610612749,f,18,24,11,18,14,34,2010,1610612754,Pacers
2,8,21000818,12,19,15,56,1610612748,f,19,21,10,15,19,36,2010,1610612754,Pacers
5,6,21000828,19,14,20,56,1610612765,f,23,15,27,17,13,56,2010,1610612754,Pacers
9,3,21000839,14,23,11,48,1610612764,f,22,33,18,26,27,46,2010,1610612754,Pacers
1,5,21000848,16,4,18,50,1610612765,f,21,19,13,12,18,44,2010,1610612754,Pacers
10,13,21000862,18,10,12,56,1610612762,f,17,21,8,21,14,42,2010,1610612754,Pacers
10,5,21000879,13,15,19,38,1610612756,f,15,23,14,10,16,32,2010,1610612754,Pacers
6,7,21000894,12,14,12,30,1610612744,f,20,26,6,18,22,52,2010,1610612754,Pacers
5,9,21000908,4,24,24,44,1610612760,f,25,31,12,18,11,34,2010,1610612754,Pacers
0,4,21000921,7,19,25,40,1610612742,f,23,21,11,24,17,38,2010,1610612754,Pacers
7,11,21000927,17,22,26,54,1610612745,f,18,17,16,24,19,56,2010,1610612754,Pacers
4,4,21000949,16,15,17,60,1610612755,f,22,26,13,5,10,40,2010,1610612754,Pacers
8,5,21000960,24,18,18,38,1610612750,f,30,27,9,15,14,24,2010,1610612754,Pacers
1,7,21000970,16,15,15,44,1610612761,f,24,23,19,12,11,40,2010,1610612754,Pacers
7,3,21000989,11,9,18,28,1610612752,f,27,25,8,16,17,44,2010,1610612754,Pacers
6,5,21001000,8,11,17,34,1610612752,f,19,24,16,9,21,40,2010,1610612754,Pacers
3,9,21001004,9,10,7,34,1610612738,f,24,17,16,12,10,40,2010,1610612754,Pacers
4,6,21001017,14,5,11,48,1610612741,f,33,28,26,13,16,48,2010,1610612754,Pacers
6,9,21001031,14,26,23,68,1610612763,f,20,20,8,13,11,24,2010,1610612754,Pacers
6,4,21001045,20,12,20,32,1610612751,f,13,26,12,11,10,40,2010,1610612754,Pacers
3,6,21001054,4,9,14,32,1610612766,f,24,25,7,18,14,36,2010,1610612754,Pacers
6,9,21001068,16,20,18,64,1610612758,f,16,22,17,14,13,40,2010,1610612754,Pacers
8,3,21001083,19,15,24,42,1610612765,f,14,20,21,8,22,38,2010,1610612754,Pacers
4,3,21001097,5,10,16,42,1610612738,f,22,21,16,8,21,42,2010,1610612754,Pacers
6,4,21001107,15,25,13,54,1610612765,f,14,22,19,11,22,54,2010,1610612754,Pacers
6,4,21001120,9,9,14,32,1610612749,f,18,17,9,4,5,40,2010,1610612754,Pacers
6,1,21001147,17,6,10,48,1610612740,f,23,21,12,18,19,34,2010,1610612754,Pacers
7,4,21001163,16,20,22,48,1610612764,f,23,22,12,19,20,46,2010,1610612754,Pacers
2,4,21001176,13,14,9,42,1610612737,f,23,21,19,13,20,54,2010,1610612754,Pacers
4,9,21001198,10,17,15,18,1610612752,f,25,26,19,14,13,48,2010,1610612754,Pacers
1,4,21001219,10,19,16,34,1610612753,f,23,18,8,8,27,18,2010,1610612754,Pacers
9,8,21100010,11,9,10,28,1610612765,f,20,19,14,13,15,36,2011,1610612754,Pacers
2,5,21100023,12,10,13,32,1610612761,f,16,25,22,9,16,34,2011,1610612754,Pacers
10,9,21100040,16,13,17,44,1610612739,f,27,28,21,10,7,52,2011,1610612754,Pacers
5,2,21100051,11,16,10,48,1610612765,f,19,23,12,11,20,40,2011,1610612754,Pacers
6,10,21100068,19,18,13,44,1610612751,f,23,16,23,15,12,36,2011,1610612754,Pacers
3,1,21100086,17,13,28,56,1610612748,f,26,25,16,7,16,30,2011,1610612754,Pacers
1,8,21100102,5,8,10,28,1610612738,f,23,15,19,0,11,42,2011,1610612754,Pacers
6,7,21100111,16,3,8,36,1610612766,f,20,21,19,14,12,46,2011,1610612754,Pacers
2,5,21100127,14,17,24,44,1610612755,f,21,24,15,7,12,40,2011,1610612754,Pacers
10,3,21100144,7,20,16,40,1610612737,f,21,16,11,14,18,44,2011,1610612754,Pacers
4,3,21100159,13,8,17,40,1610612761,f,22,32,15,12,20,36,2011,1610612754,Pacers
10,6,21100173,9,13,14,24,1610612738,f,18,24,23,23,14,42,2011,1610612754,Pacers
8,3,21100211,25,17,14,34,1610612758,f,28,22,15,16,16,52,2011,1610612754,Pacers
5,5,21100226,6,10,14,28,1610612744,f,13,21,12,17,22,42,2011,1610612754,Pacers
3,5,21100241,18,10,17,50,1610612747,f,22,16,16,13,6,36,2011,1610612754,Pacers
7,9,21100253,19,17,20,38,1610612753,f,17,19,11,16,10,32,2011,1610612754,Pacers
7,8,21100261,19,20,13,40,1610612741,f,20,20,13,10,17,50,2011,1610612754,Pacers
3,7,21100273,14,6,22,48,1610612738,f,16,21,6,23,19,42,2011,1610612754,Pacers
1,5,21100294,2,12,21,36,1610612753,f,25,15,16,19,21,56,2011,1610612754,Pacers
7,4,21100310,9,9,23,26,1610612751,f,20,21,15,21,30,42,2011,1610612754,Pacers
6,4,21100322,14,16,10,44,1610612750,f,26,25,13,14,12,40,2011,1610612754,Pacers
5,10,21100340,14,11,14,36,1610612742,f,17,14,7,16,21,34,2011,1610612754,Pacers
9,7,21100344,3,10,12,30,1610612753,f,23,17,10,9,22,34,2011,1610612754,Pacers
6,9,21100367,6,17,10,52,1610612762,f,20,20,11,17,15,48,2011,1610612754,Pacers
3,5,21100379,19,28,13,38,1610612737,f,17,20,10,11,16,38,2011,1610612754,Pacers
3,7,21100396,9,8,14,44,1610612763,f,29,26,17,11,10,34,2011,1610612754,Pacers
5,4,21100401,18,20,22,62,1610612743,f,28,22,13,12,11,46,2011,1610612754,Pacers
3,4,21100421,11,17,24,34,1610612748,f,27,22,8,6,20,44,2011,1610612754,Pacers
6,4,21100434,11,7,10,36,1610612739,f,22,25,15,2,19,44,2011,1610612754,Pacers
7,8,21100442,11,3,15,38,1610612751,f,20,23,16,4,18,34,2011,1610612754,Pacers
9,5,21100464,2,15,19,30,1610612766,f,27,24,19,21,30,52,2011,1610612754,Pacers
4,5,21100482,2,8,13,36,1610612740,f,20,24,19,12,21,54,2011,1610612754,Pacers
7,13,21100488,17,18,12,32,1610612766,f,21,24,20,14,13,34,2011,1610612754,Pacers
4,9,21100504,18,9,15,38,1610612744,f,23,25,20,26,23,50,2011,1610612754,Pacers
10,5,21100543,26,3,16,42,1610612740,f,17,21,16,16,18,30,2011,1610612754,Pacers
7,8,21100557,20,15,7,30,1610612741,f,18,19,4,14,16,32,2011,1610612754,Pacers
5,5,21100564,15,2,13,36,1610612737,f,23,28,9,5,13,36,2011,1610612754,Pacers
4,9,21100595,21,15,16,44,1610612748,f,28,24,17,6,16,32,2011,1610612754,Pacers
2,4,21100606,17,14,15,36,1610612753,f,25,14,14,18,18,52,2011,1610612754,Pacers
1,4,21100620,4,3,10,16,1610612757,f,25,14,11,19,20,50,2011,1610612754,Pacers
6,6,21100626,7,9,7,32,1610612755,f,8,21,14,9,19,36,2011,1610612754,Pacers
2,7,21100645,11,23,31,52,1610612752,f,24,24,11,13,16,34,2011,1610612754,Pacers
6,7,21100656,13,14,20,40,1610612752,f,26,22,12,11,18,38,2011,1610612754,Pacers
7,7,21100676,15,7,13,42,1610612746,f,23,21,18,13,16,34,2011,1610612754,Pacers
3,3,21100693,10,24,16,26,1610612764,f,21,21,18,6,20,42,2011,1610612754,Pacers
7,2,21100702,17,14,17,52,1610612756,f,30,20,16,10,12,46,2011,1610612754,Pacers
5,3,21100717,16,8,24,44,1610612749,f,20,22,19,11,21,46,2011,1610612754,Pacers
4,7,21100730,11,4,10,34,1610612748,f,29,24,17,11,20,34,2011,1610612754,Pacers
3,4,21100748,10,14,26,38,1610612751,f,20,17,13,14,15,50,2011,1610612754,Pacers
6,10,21100753,9,16,12,38,1610612764,f,23,22,11,14,14,32,2011,1610612754,Pacers
8,5,21100774,10,18,16,46,1610612759,f,24,17,8,14,9,50,2011,1610612754,Pacers
10,7,21100781,16,16,16,44,1610612745,f,16,23,17,26,11,40,2011,1610612754,Pacers
4,7,21100793,21,15,14,38,1610612752,f,24,25,23,18,14,54,2011,1610612754,Pacers
8,0,21100800,16,12,13,42,1610612764,f,22,18,8,17,18,54,2011,1610612754,Pacers
9,10,21100815,15,19,15,48,1610612760,f,25,25,11,9,17,26,2011,1610612754,Pacers
5,6,21100827,13,12,10,28,1610612738,f,15,21,9,7,18,34,2011,1610612754,Pacers
5,7,21100844,13,3,15,24,1610612761,f,23,24,15,17,7,32,2011,1610612754,Pacers
9,4,21100859,14,11,18,56,1610612739,f,24,24,19,9,24,42,2011,1610612754,Pacers
6,4,21100877,18,0,12,22,1610612739,f,22,29,25,14,22,46,2011,1610612754,Pacers
1,8,21100891,9,18,10,34,1610612749,f,19,21,17,4,8,38,2011,1610612754,Pacers
7,6,21100905,6,10,14,34,1610612750,f,20,20,11,12,20,42,2011,1610612754,Pacers
6,4,21100913,14,18,9,36,1610612755,f,22,19,11,10,16,38,2011,1610612754,Pacers
3,7,21100932,18,18,12,46,1610612749,f,22,26,17,28,20,54,2011,1610612754,Pacers
4,11,21100944,10,14,13,32,1610612755,f,25,25,23,16,14,48,2011,1610612754,Pacers
4,9,21100961,12,9,18,42,1610612765,f,20,26,32,22,16,50,2011,1610612754,Pacers
4,5,21100973,13,8,14,24,1610612741,f,10,17,6,7,14,32,2011,1610612754,Pacers
10,8,21200004,15,7,17,34,1610612761,f,16,18,20,8,4,44,2012,1610612754,Pacers
5,9,21200015,16,21,18,24,1610612766,f,16,22,13,17,17,44,2012,1610612754,Pacers
10,12,21200028,14,14,27,38,1610612758,f,19,22,19,12,13,42,2012,1610612754,Pacers
7,2,21200047,15,9,18,52,1610612759,f,17,17,16,14,8,24,2012,1610612754,Pacers
7,3,21200055,18,13,18,48,1610612737,f,14,15,15,17,26,36,2012,1610612754,Pacers
4,5,21200076,4,12,17,42,1610612750,f,21,16,15,14,17,44,2012,1610612754,Pacers
4,5,21200082,7,6,11,22,1610612764,f,12,21,14,7,13,30,2012,1610612754,Pacers
7,1,21200105,10,4,12,18,1610612761,f,16,23,3,23,17,32,2012,1610612754,Pacers
4,8,21200111,11,18,24,44,1610612749,f,18,22,17,15,3,36,2012,1610612754,Pacers
5,5,21200124,6,12,4,34,1610612742,f,15,23,11,18,15,38,2012,1610612754,Pacers
7,4,21200139,17,4,18,32,1610612752,f,18,15,11,12,5,30,2012,1610612754,Pacers
10,2,21200147,9,12,18,28,1610612764,f,27,27,14,8,9,42,2012,1610612754,Pacers
16,7,21200160,19,7,8,34,1610612740,f,24,26,9,21,11,42,2012,1610612754,Pacers
5,2,21200176,6,7,18,48,1610612759,f,23,21,17,8,9,36,2012,1610612754,Pacers
6,5,21200208,11,6,12,32,1610612747,f,32,25,9,16,16,38,2012,1610612754,Pacers
6,4,21200231,8,8,6,36,1610612758,f,19,19,16,18,20,36,2012,1610612754,Pacers
7,3,21200242,18,16,16,32,1610612744,f,19,22,8,11,24,38,2012,1610612754,Pacers
4,7,21200254,6,11,10,30,1610612741,f,21,21,8,14,23,26,2012,1610612754,Pacers
7,3,21200258,18,6,24,28,1610612757,f,12,15,14,8,12,36,2012,1610612754,Pacers
9,4,21200271,10,14,23,54,1610612743,f,22,17,14,9,7,28,2012,1610612754,Pacers
4,5,21200294,17,12,8,34,1610612760,f,20,16,8,10,15,44,2012,1610612754,Pacers
8,6,21200311,13,6,12,16,1610612739,f,21,28,8,24,11,40,2012,1610612754,Pacers
10,4,21200327,6,8,18,26,1610612755,f,21,20,20,8,9,40,2012,1610612754,Pacers
9,4,21200340,18,6,14,46,1610612765,f,21,16,6,6,14,44,2012,1610612754,Pacers
3,12,21200361,14,14,20,38,1610612749,f,22,29,23,4,13,46,2012,1610612754,Pacers
8,6,21200369,18,7,10,28,1610612762,f,26,23,14,16,15,52,2012,1610612754,Pacers
5,6,21200385,5,7,26,36,1610612739,f,21,22,20,12,17,52,2012,1610612754,Pacers
10,10,21200393,14,5,16,48,1610612740,f,21,24,12,7,14,50,2012,1610612754,Pacers
8,6,21200413,19,4,14,38,1610612741,f,19,25,16,12,19,42,2012,1610612754,Pacers
2,2,21200426,14,8,10,30,1610612756,f,22,26,14,10,14,34,2012,1610612754,Pacers
6,2,21200438,10,6,11,42,1610612737,f,15,23,9,5,18,42,2012,1610612754,Pacers
9,5,21200452,18,10,18,44,1610612763,f,19,22,12,11,14,18,2012,1610612754,Pacers
3,6,21200467,2,16,15,34,1610612764,f,14,25,13,16,18,40,2012,1610612754,Pacers
7,8,21200483,15,10,17,44,1610612738,f,15,28,16,14,10,32,2012,1610612754,Pacers
6,10,21200491,17,7,14,26,1610612749,f,18,14,19,13,14,64,2012,1610612754,Pacers
2,10,21200512,6,1,8,24,1610612748,f,21,21,23,5,22,28,2012,1610612754,Pacers
5,7,21200527,17,0,9,32,1610612752,f,19,18,13,10,19,34,2012,1610612754,Pacers
6,7,21200543,8,18,16,26,1610612766,f,21,20,19,8,15,38,2012,1610612754,Pacers
9,3,21200551,16,12,12,30,1610612751,f,21,15,6,12,17,30,2012,1610612754,Pacers
9,6,21200565,8,15,15,22,1610612766,f,24,23,26,19,7,52,2012,1610612754,Pacers
7,2,21200571,6,7,23,30,1610612753,f,17,20,18,6,12,46,2012,1610612754,Pacers
9,10,21200587,23,10,17,36,1610612745,f,20,17,18,5,18,40,2012,1610612754,Pacers
11,2,21200605,14,6,18,44,1610612763,f,14,12,14,10,15,32,2012,1610612754,Pacers
2,4,21200627,15,10,26,50,1610612757,f,20,17,14,6,15,34,2012,1610612754,Pacers
5,6,21200650,15,18,28,60,1610612762,f,24,18,17,15,13,56,2012,1610612754,Pacers
5,4,21200664,9,21,18,50,1610612743,f,27,23,14,8,17,36,2012,1610612754,Pacers
4,10,21200671,11,14,15,38,1610612765,f,18,17,14,7,14,48,2012,1610612754,Pacers
3,6,21200685,10,6,23,40,1610612748,f,22,22,14,12,16,48,2012,1610612754,Pacers
8,3,21200715,17,10,17,30,1610612737,f,26,33,7,11,21,30,2012,1610612754,Pacers
4,8,21200721,14,10,13,44,1610612755,f,8,17,15,8,20,28,2012,1610612754,Pacers
7,9,21200737,26,2,22,42,1610612761,f,22,31,17,6,15,32,2012,1610612754,Pacers
7,6,21200764,13,9,8,28,1610612751,f,26,21,16,6,17,30,2012,1610612754,Pacers
9,8,21200777,9,6,2,20,1610612766,f,21,20,20,12,14,50,2012,1610612754,Pacers
9,3,21200801,7,12,19,40,1610612752,f,25,29,16,26,24,46,2012,1610612754,Pacers
6,5,21200814,16,11,12,34,1610612765,f,25,26,9,20,24,52,2012,1610612754,Pacers
6,2,21200827,8,10,18,24,1610612765,f,25,22,19,9,13,36,2012,1610612754,Pacers
9,6,21200844,9,16,18,16,1610612744,f,17,23,24,15,29,34,2012,1610612754,Pacers
4,6,21200861,14,9,21,50,1610612746,f,22,26,19,8,11,32,2012,1610612754,Pacers
4,6,21200864,8,8,19,30,1610612761,f,24,25,10,6,15,40,2012,1610612754,Pacers
6,5,21200887,14,8,20,38,1610612741,f,21,27,15,5,14,34,2012,1610612754,Pacers
11,8,21200901,11,11,13,32,1610612738,f,13,19,14,20,16,44,2012,1610612754,Pacers
9,5,21200916,16,10,8,26,1610612753,f,19,22,20,15,30,50,2012,1610612754,Pacers
1,5,21200938,8,6,27,28,1610612748,f,23,29,13,2,15,24,2012,1610612754,Pacers
6,4,21200958,12,6,17,24,1610612750,f,26,26,26,10,17,52,2012,1610612754,Pacers
6,8,21200971,7,6,20,30,1610612747,f,26,17,15,11,14,38,2012,1610612754,Pacers
3,14,21200981,13,20,18,44,1610612755,f,20,21,22,8,14,50,2012,1610612754,Pacers
9,7,21200995,15,9,11,26,1610612739,f,16,21,22,11,20,42,2012,1610612754,Pacers
6,7,21201004,8,3,14,30,1610612753,f,21,22,16,5,12,32,2012,1610612754,Pacers
11,6,21201024,17,6,13,36,1610612749,f,20,21,8,15,14,48,2012,1610612754,Pacers
5,5,21201035,18,9,10,42,1610612741,f,20,22,17,14,12,30,2012,1610612754,Pacers
6,7,21201050,5,22,18,40,1610612737,f,17,17,10,15,19,46,2012,1610612754,Pacers
5,4,21201064,20,14,11,46,1610612745,f,21,25,10,16,22,46,2012,1610612754,Pacers
4,7,21201072,8,8,11,34,1610612742,f,19,24,15,6,10,50,2012,1610612754,Pacers
5,3,21201092,18,19,14,40,1610612756,f,20,30,13,19,17,50,2012,1610612754,Pacers
4,1,21201107,24,16,19,52,1610612746,f,25,23,11,8,17,36,2012,1610612754,Pacers
3,4,21201130,21,6,12,42,1610612760,f,19,21,7,5,10,40,2012,1610612754,Pacers
1,7,21201138,12,28,22,52,1610612764,f,21,22,8,9,13,42,2012,1610612754,Pacers
6,7,21201154,20,7,16,36,1610612739,f,14,29,20,33,23,48,2012,1610612754,Pacers
7,6,21201178,14,5,15,28,1610612751,f,24,24,19,16,10,58,2012,1610612754,Pacers
3,2,21201196,15,13,33,26,1610612752,f,19,24,12,11,9,30,2012,1610612754,Pacers
4,6,21201221,16,10,17,44,1610612755,f,14,23,8,12,16,42,2012,1610612754,Pacers
18,6,21300001,18,10,21,34,1610612753,f,13,26,11,13,29,36,2013,1610612754,Pacers
12,5,21300011,10,13,20,32,1610612740,f,18,29,7,5,10,32,2013,1610612754,Pacers
6,1,21300033,2,17,18,24,1610612739,f,16,25,9,12,20,28,2013,1610612754,Pacers
9,6,21300053,14,15,20,46,1610612765,f,21,24,6,13,18,42,2013,1610612754,Pacers
7,5,21300061,11,4,8,14,1610612741,f,24,20,19,18,29,28,2013,1610612754,Pacers
6,6,21300074,17,11,11,36,1610612761,f,19,22,19,4,25,38,2013,1610612754,Pacers
3,2,21300087,11,4,9,38,1610612751,f,18,21,20,5,11,38,2013,1610612754,Pacers
9,4,21300099,6,7,14,34,1610612763,f,22,20,9,8,14,38,2013,1610612754,Pacers
11,10,21300125,14,4,7,30,1610612749,f,20,24,13,12,17,32,2013,1610612754,Pacers
8,6,21300140,10,15,14,46,1610612741,f,19,24,11,16,12,34,2013,1610612754,Pacers
8,5,21300163,17,4,13,36,1610612752,f,19,32,13,13,21,32,2013,1610612754,Pacers
3,1,21300179,8,10,12,36,1610612738,f,13,16,13,21,30,44,2013,1610612754,Pacers
11,6,21300188,31,19,22,40,1610612755,f,21,27,13,10,13,44,2013,1610612754,Pacers
5,1,21300203,13,6,17,36,1610612750,f,24,18,5,16,22,52,2013,1610612754,Pacers
4,6,21300215,20,4,6,26,1610612766,f,23,27,16,16,14,30,2013,1610612754,Pacers
1,10,21300236,9,0,11,30,1610612764,f,15,12,17,7,26,42,2013,1610612754,Pacers
4,2,21300249,13,12,17,46,1610612746,f,25,23,17,2,17,40,2013,1610612754,Pacers
2,4,21300260,10,6,11,26,1610612757,f,28,20,15,14,8,30,2013,1610612754,Pacers
4,2,21300274,9,14,8,38,1610612762,f,17,20,6,21,20,54,2013,1610612754,Pacers
3,1,21300296,23,7,22,34,1610612759,f,16,21,8,7,11,26,2013,1610612754,Pacers
4,8,21300302,12,22,19,46,1610612760,f,18,24,16,12,20,46,2013,1610612754,Pacers
2,6,21300311,5,12,20,42,1610612748,f,21,21,14,10,12,38,2013,1610612754,Pacers
10,4,21300329,18,7,15,40,1610612766,f,21,19,13,5,15,38,2013,1610612754,Pacers
4,7,21300356,22,3,6,44,1610612765,f,20,20,14,4,7,38,2013,1610612754,Pacers
2,0,21300369,2,21,19,50,1610612748,f,21,20,15,9,11,30,2013,1610612754,Pacers
7,6,21300388,19,8,16,44,1610612745,f,21,18,12,18,22,48,2013,1610612754,Pacers
5,9,21300404,8,18,12,22,1610612738,f,18,22,13,16,19,50,2013,1610612754,Pacers
3,4,21300410,2,11,17,34,1610612751,f,20,19,13,14,24,34,2013,1610612754,Pacers
2,4,21300437,6,7,17,34,1610612751,f,18,22,6,12,22,42,2013,1610612754,Pacers
9,3,21300461,12,12,8,26,1610612739,f,16,22,13,14,14,42,2013,1610612754,Pacers
3,4,21300469,14,17,32,30,1610612761,f,27,18,13,4,15,36,2013,1610612754,Pacers
9,6,21300489,7,6,12,36,1610612740,f,23,18,15,7,27,42,2013,1610612754,Pacers
4,2,21300499,12,12,21,26,1610612739,f,19,25,11,2,17,22,2013,1610612754,Pacers
8,4,21300510,4,5,13,26,1610612761,f,19,25,15,4,6,40,2013,1610612754,Pacers
4,3,21300522,6,14,21,34,1610612737,f,21,14,7,17,18,34,2013,1610612754,Pacers
1,7,21300531,5,14,12,18,1610612764,f,22,25,13,10,22,38,2013,1610612754,Pacers
5,5,21300563,22,13,14,56,1610612758,f,17,21,16,25,22,50,2013,1610612754,Pacers
6,6,21300578,19,4,3,22,1610612752,f,19,22,13,7,20,40,2013,1610612754,Pacers
8,4,21300594,8,6,15,32,1610612746,f,25,18,15,18,19,42,2013,1610612754,Pacers
5,2,21300615,10,17,17,38,1610612744,f,19,22,21,11,13,46,2013,1610612754,Pacers
4,0,21300629,14,28,27,44,1610612756,f,28,23,11,5,10,40,2013,1610612754,Pacers
9,2,21300644,23,9,5,32,1610612758,f,24,32,15,21,19,44,2013,1610612754,Pacers
2,6,21300651,10,21,18,48,1610612743,f,27,21,8,15,9,46,2013,1610612754,Pacers
2,4,21300674,12,14,5,44,1610612747,f,16,18,20,14,13,58,2013,1610612754,Pacers
6,4,21300686,9,21,17,44,1610612756,f,23,21,10,0,12,56,2013,1610612754,Pacers
5,7,21300697,5,13,36,36,1610612751,f,20,28,16,8,20,46,2013,1610612754,Pacers
5,4,21300710,13,15,9,30,1610612753,f,13,18,21,10,13,38,2013,1610612754,Pacers
1,4,21300721,2,13,24,36,1610612737,f,16,19,9,8,20,28,2013,1610612754,Pacers
9,5,21300739,13,4,12,24,1610612757,f,20,27,19,13,18,40,2013,1610612754,Pacers
6,1,21300761,13,14,10,36,1610612753,f,20,16,11,10,13,30,2013,1610612754,Pacers
8,1,21300764,10,3,14,36,1610612743,f,18,23,9,6,16,58,2013,1610612754,Pacers
6,10,21300777,13,7,20,32,1610612742,f,22,19,4,12,12,22,2013,1610612754,Pacers
7,3,21300792,16,16,7,26,1610612737,f,17,22,9,11,35,36,2013,1610612754,Pacers
3,5,21300805,7,18,18,40,1610612750,f,27,20,15,8,13,44,2013,1610612754,Pacers
6,3,21300829,17,18,10,34,1610612749,f,23,32,8,1,7,40,2013,1610612754,Pacers
10,12,21300847,10,17,20,42,1610612747,f,21,23,21,20,16,50,2013,1610612754,Pacers
3,4,21300863,6,8,25,32,1610612749,f,15,22,7,8,17,44,2013,1610612754,Pacers
4,5,21300877,15,17,13,30,1610612738,f,19,21,8,4,11,44,2013,1610612754,Pacers
8,6,21300885,11,5,12,36,1610612762,f,20,28,16,9,24,32,2013,1610612754,Pacers
7,6,21300899,13,8,9,32,1610612744,f,20,21,15,6,10,36,2013,1610612754,Pacers
2,5,21300904,13,23,22,44,1610612766,f,22,20,6,7,7,24,2013,1610612754,Pacers
6,4,21300926,7,21,17,48,1610612745,f,22,15,5,11,14,30,2013,1610612754,Pacers
2,2,21300941,15,11,26,36,1610612742,f,27,23,9,3,7,42,2013,1610612754,Pacers
4,1,21300950,25,2,10,38,1610612738,f,22,23,8,2,13,36,2013,1610612754,Pacers
12,2,21300973,6,18,20,40,1610612755,f,19,20,7,5,6,32,2013,1610612754,Pacers
5,7,21300984,8,15,17,46,1610612765,f,24,21,17,13,13,46,2013,1610612754,Pacers
4,6,21300997,15,6,12,36,1610612755,f,17,33,23,9,22,48,2013,1610612754,Pacers
5,2,21301013,12,3,6,30,1610612752,f,25,26,5,0,9,38,2013,1610612754,Pacers
9,10,21301022,9,13,20,30,1610612741,f,18,25,14,7,12,32,2013,1610612754,Pacers
5,8,21301035,8,18,6,46,1610612763,f,19,18,9,7,6,24,2013,1610612754,Pacers
4,7,21301050,11,11,14,20,1610612741,f,21,20,9,6,8,30,2013,1610612754,Pacers
0,9,21301067,4,12,12,30,1610612748,f,21,22,13,2,26,30,2013,1610612754,Pacers
9,4,21301077,12,18,21,42,1610612764,f,19,21,18,14,13,40,2013,1610612754,Pacers
3,1,21301094,5,11,22,28,1610612739,f,21,21,10,4,8,38,2013,1610612754,Pacers
3,5,21301102,17,9,23,42,1610612759,f,22,19,18,0,13,28,2013,1610612754,Pacers
7,4,21301114,14,16,17,36,1610612765,f,21,18,21,4,5,40,2013,1610612754,Pacers
3,5,21301131,10,8,10,38,1610612761,f,19,20,10,7,16,34,2013,1610612754,Pacers
3,3,21301152,7,4,11,38,1610612737,f,26,26,9,8,13,44,2013,1610612754,Pacers
5,5,21301168,14,14,13,46,1610612749,f,24,20,9,7,11,36,2013,1610612754,Pacers
3,4,21301180,16,18,20,44,1610612748,f,23,22,5,7,12,26,2013,1610612754,Pacers
4,4,21301200,12,14,21,36,1610612760,f,21,24,15,10,8,40,2013,1610612754,Pacers
2,5,21301227,11,13,19,38,1610612753,f,17,16,14,12,12,40,2013,1610612754,Pacers
4,4,21501199,10,23,16,38,1610612751,f,22,21,12,13,18,64,2015,1610612754,Pacers
8,5,41500111,17,8,14,42,1610612761,f,25,27,11,13,25,26,2015,1610612754,Pacers
